doi,url,journal,title,description,publication_date,id_query,source
,https://www.semanticscholar.org/paper/eef256b0884460d5ebfc3a5fc1b366b9aad7bcc4,,"Wolffishes, ideal species for intensive aquaculture: rearing density and welfare assessment","Size-dependent stocking density is considered a priority topic in aquaculture research due to its incidence on the welfare of farmed fish and the need for future recommendations governing stocking density of novel fish productions. It is also mandatory for the evaluation of production costs aimed at profitable farm operations, especially when land-based recirculation technology is the favoured rearing strategy. Spotted wolfish is a promising marine fish species and a candidate species in Quebec, Canada. Wolffishes displays strong domestication traits including a “low-stressed” behaviour. Reports on the physiological responses to stressors of spotted wolffish are scarce and stocking density recommendations for small size fish (range of 50-200g) are not yet available. A first trial evaluated the growth response of 50-100g juvenile wolffish to increasing densities (10, 20 and 40 Kg· m in duplicates) in order to identify the preferred range of density to evaluate more closely. A second trial was conducted in triplicates at fixed densities (20, 30 and 40 Kg· m) on 100-170g fish. Growth was only slightly impaired in the increasing densities trial where final densities reached >50 Kg· m. Acute stress challenge tests were conducted at the end of the growth trials. Cortisol, ionic composition, HSI, hematocrit, plasma protein and water content (liver and muscle), lysozyme activity were measured. Sedentary life-style of the spotted wolffish (sluggish swimmers and bottom occupancy) is a possible explanation for the observed weak primary, secondary and tertiary stress responses but most likely wolffishes can be considered highly resistant to stress and crowding conditions.",2010,10,semantic_scholar
10.1139/X98-211,https://www.semanticscholar.org/paper/3ac2c0c50622476040e0eec2636ca7144679003b,,"Modelling recruitment of Populus tremuloides, Pinus banksiana, and Picea mariana following fire in the mixedwood boreal forest","We examined the relationship between the post-fire regeneration density of Populus tremuloides Michx., Pinus banksiana Lamb., and Picea mariana (Mill.) BSP and their pre-fire basal area density at the spatial scale of 70 m (the width of the stands studied) in four fires in central Saskatchewan and one in Quebec. For these three species with mechanisms for in situ reproduction, there were highly significant relationships between regeneration density and pre-fire basal area density (basal area per area). Given equal source basal area densities, Populus tremuloides has an advantage, relative to the other two species, in initial regeneration densities, but the advantage is not great because the asexual stems thin rapidly. The overriding conclusion is that, for these three species, there is little change in species composition following fire. Simple predictive equations performed reasonably well for Pinus banksiana and Picea mariana: FD = 806BD0.95 and FD = 593BD0.86, where FD is regenerative stem density (no....",1999,10,semantic_scholar
10.1890/1540-9295(2006)004[0069:AFETDT]2.0.CO;2,https://www.semanticscholar.org/paper/47dda32f9b4142b76cf33a76f48295482b3a0049,,A field experiment to determine the effect of post‐fire salvage on seedbeds and tree regeneration,"In North America, Eurasia, and Australia, salvage logging is increasingly being used to mitigate economic losses due to fire, although the effects of this type of intervention are still essentially unknown. In a field experiment in a large recent boreal forest fire in central Quebec, we used 24 paired salvaged and non-salvaged stands to test the effect of salvage on the recruitment of two conifer species possessing an aerial seed bank (Pinus banksiana and Picea mariana). The seedbeds following salvage were, on average, more hospitable to germination, but, incongruously, engendered far lower regeneration densities. The poor recruitment on salvaged sites was due primarily to the loss of seeds following the immediate post-fire salvage, when cone-bearing branches were removed along with the trunks. By contrast, the density of the asexually-recruited Populus tremuloides was relatively unaffected. We suggest simple ways to modify current salvage procedures that would retard this transition from conifer to Populus forest, as well as leaving more wood in situ.",2006,10,semantic_scholar
10.1111/J.1469-7998.1997.TB05825.X,https://www.semanticscholar.org/paper/c3ff87c2f9b407420ec30c0a39b734af479910fc,,Limiting factors might obscure population regulation of moose (Cervidae: Alces alces) in unproductive boreal forests,"(1) In the core of the moose range in North America, moose numbers are regulated at a low equilibrium density (∼ 0.4 animal x km-2) by predation when wolves coexist with a bear species. We hypothesized that top-down dominance of moose could also occur further north in undisturbed boreal forest where densities generally reach less than 0.1 moose x km-2. 
 
(2) Summer forage production (leaves of shrubs and trees) averaged only 17 kg x ha-1 in our 3090 km2 study area, whereas it ranged between 144 and 241 kg x ha-1 in the core of moose range in the Quebec-Labrador peninsula. Annual production of preferred winter forage (twigs of deciduous shrubs and trees) was also very low in the study area, contrary to that of the evergreen balsam fir, whose availability was comparable to that measured in southern ranges. 
 
(3) Low forage production in the study area was due to a high proportion of outcrops (17%) and open black spruce stands (20%), and to the old age of most forest stands. 
 
(4) Forage had a patchy distribution: production of leaves in the most productive habitat type, deciduous stands, exceeded by 22 times that measured in the coniferous stands. Forage distribution influenced habitat use by moose, which generally showed year-round preferences for forage-rich mixed and deciduous stands and resulted in large home ranges. 
 
(5) Balsam fir dominated moose diets in late winter, whereas this plant species represented only 17-19% of forage consumed further south in the moose range. We hypothesized that heavy consumption of balsam fir negatively affected the energy balance of moose in winter. 
 
(6) Monitored females produced only 78 calves: 100 cows, during three consecutive years. This relatively low rate of calf production could be related to suboptimal nutrition in winter and in summer. We found a significant relationship between snow depth, summer temperature, and lactation rate, an index to cow:calf ratios in autumn. Lactation rate was more strongly related to weather of the preceding year than that of the current one, suggesting that weather had an immediate influence on body reserves of dams, but little impact on calf production until the next year. 
 
(7) Calves experienced high survival, particularly during their first summer of life (90%), in contrast with southern moose populations exposed to higher predation pressure. Annual survival of adult females (87%) exceeded that of males (74%) because the latter were more vulnerable to hunting. Natural mortality was similar in both sexes, 8-10%. In adults, predation may have been lighter, and other natural mortality causes higher in the study area than in the core of the moose range. 
 
(8) Limiting factors. i.e. climate, drowning, played a greater role in the demography of the study moose population than predation, the suspected regulating factor. Our data set illustrates that regulation may be difficult to detect in unproductive environments, a common situation at the periphery of any species distribution.",1997,10,semantic_scholar
10.1111/J.0030-1299.2004.13285.X,https://www.semanticscholar.org/paper/6bac326ee11faeec5afcc8330d2dd3b11a722d36,,Owl winter irruptions as an indicator of small mammal population cycles in the boreal forest of eastern North America,"Contrary to what is observed in Fennoscandia, it seems to be widely accepted that small mammals do not exhibit multi-annual population cycles in the boreal forest of North America. However, in the last thirty years, irruptions of vole predators such as owls have been reported by ornithologists south of the North American boreal forest. While such southerly irruptions have been associated in Fennoscandia with periods of low abundance of small mammals within their usual distribution range, their possible cyclic nature and their relationships to fluctuations in vole densities at northern latitudes has not yet been demonstrated in North America. With information collected from existing data-bases, we examined the presence of cycles in small mammals and their main avian predators by using temporal autocorrelation analyses. Winter invasions of boreal owls (Aegolius funereus) were periodic, with a 4-yr cycle in Quebec. Populations of one species of small mammal, the red-backed vole (Clethrionomys gapperi), fluctuated periodically in boreal forests of Quebec (north to 48°N). Boreal owls show invasion cycles which correspond to years of low density of red-backed voles, the main food item for this owl species. In addition, winter observations of northern hawk owls (Surnia ulula) and great gray owls (Strix nebulosa) south of their usual range increased in years of low density of red-backed voles. Our results suggest that a 4-yr population cycle exists in the eastern boreal forest of North America for voles and owls, which is very similar to the one observed in Fennoscandia.",2004,10,semantic_scholar
10.1139/CJZ-2014-0156,https://www.semanticscholar.org/paper/ecfd139a8f7cd62e0a624cc17fece1c049ac1b0c,,"Nematode parasites and leukocyte profiles of Northern Leopard Frogs, Rana pipiens: location, location, location","Globally, amphibians face a variety of anthropogenic stresses that include exposure to contaminants such as agricultural pesticides. Pesticides may negatively affect amphibian immune systems, concomitantly increasing susceptibility to parasitism. We quantified nematodes and evaluated leukocyte profiles of Northern Leopard Frogs (Rana pipiens Schreber, 1782) collected from five wetlands in southwestern Quebec, Canada, that spanned a gradient of pesticide exposure. Three taxa of nematode parasites (Rhabdias ranae Walton, 1929, genus Oswaldocruzia Travassos, 1917, and genus Strongyloides Grassi, 1879) were sufficiently numerous for detailed evaluation. When all frogs were pooled, frog size was negatively correlated with nematode species richness, abundances of each of the three nematode species, and densities of three different leukocytes. When all frogs were pooled, there was strong evidence of both negative and positive associations between pairs of parasite species. However, none of the previous relations...",2015,10,semantic_scholar
10.1139/CJFR-2014-0533,https://www.semanticscholar.org/paper/15069a1c27f699fd1c73f38d3d83dec150542401,,Compositional and functional trajectories of herbaceous communities after deer density control in clear-cut boreal forests,"Overabundant populations of large herbivores have strong persistent effects on forest composition, structure, and function. However, the mechanism through which plant communities recover their original composition and function after herbivore management remains poorly understood. We assessed the temporal trajectories of the herbaceous communities in Abies balsamea (L.) Mill. and Picea glauca (Moench) Voss stands on Anticosti Island (Quebec, Canada) over 8 years following clear-cutting and deer management. The impact of deer exclusion or reduction to 7.5 and 15 deer·km-2 was compared with benchmark in situ deer densities (27 and 56 deer·km-2). Effects of deer management treatments on plant species and functional trait assemblages over time were assessed using principal response curves. Although complete deer exclusion seemed necessary to modify species composition from that occurring under intense browsing, a reduced density of 7.5 deer·km-2 was sufficient to induce significant changes in functional trait assemblages of regenerating stands. For instance, reduced deer densities favored plants with brightly colored flowers and compound inflorescences pollinated by animals and producing large seeds and fleshy fruits dispersed by animals. We conclude that the boreal forest's herbaceous communities are resilient to chronic browsing when deer population reduction and forest clearcutting are applied in synergy.",2015,10,semantic_scholar
10.1139/CJZ-2017-0063,https://www.semanticscholar.org/paper/068ad9d75828128041b5fd573022093dee2470a6,,Neighbouring plants and perception of predation risk modulate winter browsing by white-tailed deer (Odocoileus virginianus),"The presence of neighbouring plants and predation risk can affect trophic interactions between plants and herbivores. We hypothesized that the relative preference for neighbouring species would determine winter herbivory and that predation risk would modulate browsing pressure. We tested these hypotheses using feeding trials in two regions with high white-tailed deer (Odocoileus virginianus (Zimmermann, 1780)) densities: Outaouais and Anticosti Island (Quebec, Canada). In each, we selected a species of interest and compared browsing rates and time spent foraging with neighbours relatively preferred or avoided. In a subexperiment, we included coyote (Canis latrans Say, 1823) urine to test for threat-sensitive foraging and interactions with neighbour effects. In Outaouais, time spent foraging on the focal species was reduced by the presence of potentially avoided neighbours and deer reduced browsing with increased perceived predation risk. On Anticosti, browsing rates on the focal species increased with avo...",2018,10,semantic_scholar
10.1046/j.1570-7458.2003.00056.x,https://www.semanticscholar.org/paper/5b3d1aae6dc8f187270576ce7d608697df92d5dc,,"Forest composition, host‐population density, and parasitism of spruce budworm Choristoneura fumiferana eggs by Trichogramma minutum","The frequency of egg parasitism in the spruce budworm, Choristoneura fumiferana (Clem.) (Lepidoptera: Tortricidae) by Trichogramma minutum Riley (Hymenoptera: Trichogrammatidae) was recorded in several host populations during the rising phase of an outbreak in the Gatineau Valley (Quebec, Canada) in 1999 and 2000. Some of the observed spruce budworm populations were subjected to experimental aerial applications of Bacillus thuringiensis var. kurstaki during the course of the study. Untreated spruce budworm population densities at the onset of the study were directly related to stand composition (the proportion of non‐host basal area) but unrelated to plant species diversity. Much of the variation in budworm egg mass parasitism rates was accounted for (77.1% of total variance) by three variables: year, spruce budworm egg population density, and proportion of non‐host basal area in the stand. The exploitation of eggs within parasitised egg masses was related to year, B. thuringiensis treatment, egg mass size, and the proportion of egg masses parasitised in the host population (76.9% of variance). The yearly variation in parasitism rate was considerable, and was consistent with climatic conditions, namely heat accumulation and precipitation during the spruce budworm oviposition period. Parasitism by T. minutum on eggs of C. fumiferana was recorded in 16 additional sites in 2000, to confirm the general form of the inverse density dependence of parasitism. Observations recorded by Neilson in the Green River area of New Brunswick (Canada) between 1948 and 1957 are discussed in the context of the present analysis. These results indicate that parasitism by T. minutum may be more predictable than previously believed and may be an important and consistent source of mortality in the several years preceding an outbreak of C. fumiferana, especially in mixed‐wood stands and in warmer, drier portions of the spruce budworm's range.",2003,10,semantic_scholar
,https://www.semanticscholar.org/paper/e97a1eff1350e4e4cb7b1410ecdab077ebe4ff67,,Shelterwood treatments fail to establish oak reproduction on mesic forest sites in West Virginia - 10-year results,"The difficulty in regenerating oak on mesic forest sites is well known throughout the eastern and central United States, southern Ontario and Quebec, Canada. Research has shown that the establishment and development of oak seedlings prior to overstory removal, commonly referred to as advanced regeneration, is crucial for retaining oak species in the regenerated stand. The shelterwood reproduction method has been suggested as a means of developing the advance regeneration needed. In 1983, various shelterwood treatments were evaluated on the Fernow Experimental Forest in north-central West Virginia. Three overstory and two understory densities resulting in six treatment combinations were studied. Advanced red oak (Quercus rubra) regeneration was not abundant before treatment over most of the study area. Both natural regeneration and planted northern red oak and white ash (Fraxinus americana) seedlings were evaluated. Growth of planted seedlings was not significant after 5 years, though survival of red oak was improved significantly by both overstory and understory treatments. Natural regeneration of red oak was inadequate to recommend further overstory removal, and did not differ significantly by treatment combination. Overstory treatments stimulated abundant sweet birch (Betula lenta) regeneration, reducing the chances of establishing oak in the future. These results suggest that forest managers in the central Appalachian region may be unable to establish or develop advance regeneration of sufficient size and quantity when attempting to regenerate oaks on mesic sites with the shelterwood method as implemented here.",1995,10,semantic_scholar
10.3996/022015-JFWM-021,https://www.semanticscholar.org/paper/9ed892c31685e48936b93f1ad3cdd781e1eb396d,,Transforming Abandoned Farm Fields to Conifer Plantations Reduces Ruffed Grouse Density,"Abstract Natural forests likely will be unable to fulfill society’s needs sustainably for wood fiber in the near future. In an attempt to meet increasing demands while protecting intact forests, producers have increasingly considered alternative sources of timber, such as intensively managed plantations. In regions that are economically dependent on forest harvesting, abandoned farm fields are often targeted for conversion to intensive coniferous plantations. These sites are generally in an early successional stage that is dominated by deciduous stands, which provide an important habitat type for several game species, including ruffed grouse (Bonasa umbellus). Therefore, conversion could represent a loss of habitat for this species and several others that are associated with early successional deciduous stages. We conducted grouse drumming surveys in northwestern Quebec, Canada to evaluate the effects of transforming old fields into conifer plantations on ruffed grouse by comparing densities between two h...",2015,10,semantic_scholar
10.1007/s10530-016-1116-3,https://www.semanticscholar.org/paper/60e664bb9e8347afab6ef81d1a20ba46dafeb8e5,Biological Invasions,Cryptic invaders: nonindigenous and cryptogenic freshwater Bryozoa and Entoprocta in the St. Lawrence River,,2016,10,semantic_scholar
10.1007/s00300-015-1737-5,https://www.semanticscholar.org/paper/5e7667b86faa5c00052c08fbdb7b03a98c89cf0e,Polar Biology,Estimating the abundance of the Southern Hudson Bay polar bear subpopulation with aerial surveys,,2015,10,semantic_scholar
10.1007/s10530-016-1116-3,https://www.semanticscholar.org/paper/166acb3fbb8195b4f37f9d8e2da914967ec4fd27,Biological Invasions,Cryptic invaders: nonindigenous and cryptogenic freshwater Bryozoa and Entoprocta in the St. Lawrence River,,2016,10,semantic_scholar
10.22621/CFN.V122I3.606,https://www.semanticscholar.org/paper/b47f1c6fb70a9ecd865eddd8664661625efb94c4,,"Habitat Use by the Eastern Sand Darter, Ammocrypta pellucida , in Two Lake Champlain Tributaries","The Eastern Sand Darter ( Ammocrypta pellucida ) is endangered or threatened throughout much of its range, which includes the St. Lawrence-Lake Ontario drainage of southern Ontario and Quebec and several Vermont tributaries of Lake Champlain. The species is known for its tendency to burrow, and field observations have suggested that habitat use may depend on substrate particle size. To determine whether Eastern Sand Darter densities were correlated with substrate particle size, fish and substrates were sampled in 156 plots in two Vermont rivers during the summers of 2001 and 2002. The Eastern Sand Darter occurred mainly in areas in which substrate composition was over 45% fine to medium sand (0.24-0.54 mm); they were much less abundant in areas in which substrate composition exceeded 25% particles greater than 1.9 mm. Substrate preference was tested by allowing 49 fish kept in aquaria to choose among four different substrates. The fish showed a significant preference ( P < 0.005) for the finer substrate categories (0.24-0.54 mm, 0.55-1.0 mm), and mostly avoided the coarser substrates (1.0-1.9 mm, 2.0-4.1 mm). This suggests that the Eastern Sand Darter is selective regarding substrate composition, and therefore might be affected by fluctuations or changes in substrate composition within its habitat, such as those caused by changes in flow.",2008,10,semantic_scholar
10.1016/J.FORECO.2017.06.019,https://www.semanticscholar.org/paper/09ff931f616fc4fd63237a4a3c5de8911073c863,,Regional variation in wood density and modulus of elasticity of Quebec's main boreal tree species,,2017,10,semantic_scholar
10.1007/s13595-020-0929-5,https://www.semanticscholar.org/paper/412e43cffd0e8c166c5e747476c69ca8c94c8f8e,Annals of Forest Science,Density and diameter distributions of saplings in naturally regenerated and planted coniferous stands in Québec after various approaches of commercial thinning,,2020,10,semantic_scholar
10.1007/s13595-020-0929-5,https://www.semanticscholar.org/paper/c1a9c39766452e5531045274a9d3bdecca847f6e,Annals of Forest Science,Density and diameter distributions of saplings in naturally regenerated and planted coniferous stands in Québec after various approaches of commercial thinning,,2020,10,semantic_scholar
10.1139/cjfr-2022-0111,https://www.semanticscholar.org/paper/764d686cf340ed5b21093d40a4b4e528703ebaac,Canadian Journal of Forest Research,Development of tree recruitment models for 10 species groups in the sugar maple-dominated mixed forests of eastern Canada,"Individual tree recruitment is an important element needed to understand stand dynamics, as it influences both stand composition and productivity. Forest growth simulators usually include recruitment models. The quality of recruitment predictions can have long-term impacts on estimations of forest growth, ecosystem health and the commercial utility of managed forests. The main objective of this study was to develop a recruitment model for commercial-size trees (i.e., trees with a diameter at breast height [DBH] > 9 cm) of 10 species groups using different dendrometric and environmental variables. The resulting model will be included in a growth simulator used to support forest management planning. We hypothesized that accounting for sapling density as a covariate would improve the recruitment model’s predictive performance. Using empirical data from periodically measured permanent sample plots (1982–2019) located throughout the managed mixed hardwood forests of Quebec, we constructed models with and without sapling-related covariates and compared them on the basis of cross-validation model performance statistics. Our results show that including sapling density significantly improved model performance. From this, we conclude that adding sapling density as a covariate can significantly improve a recruitment model’s predictive power for eastern mixed hardwood forests.",2022,10,semantic_scholar
10.1002/ece3.7619,https://www.semanticscholar.org/paper/d4c6b21d97a54bbb2685bab18c9044faaf677c8f,Ecology and Evolution,Testing the precision and sensitivity of density estimates obtained with a camera‐trap method revealed limitations and opportunities,"Abstract The use of camera traps in ecology helps affordably address questions about the distribution and density of cryptic and mobile species. The random encounter model (REM) is a camera‐trap method that has been developed to estimate population densities using unmarked individuals. However, few studies have evaluated its reliability in the field, especially considering that this method relies on parameters obtained from collared animals (i.e., average speed, in km/h), which can be difficult to acquire at low cost and effort. Our objectives were to (1) assess the reliability of this camera‐trap method and (2) evaluate the influence of parameters coming from different populations on density estimates. We estimated a reference density of black bears (Ursus americanus) in Forillon National Park (Québec, Canada) using a spatial capture–recapture estimator based on hair‐snag stations. We calculated average speed using telemetry data acquired from four different bear populations located outside our study area and estimated densities using the REM. The reference density, determined with a Bayesian spatial capture–recapture model, was 2.87 individuals/10km2 [95% CI: 2.41–3.45], which was slightly lower (although not significatively different) than the different densities estimated using REM (ranging from 4.06–5.38 bears/10km2 depending on the average speed value used). Average speed values obtained from different populations had minor impacts on REM estimates when the difference in average speed between populations was low. Bias in speed values for slow‐moving species had more influence on REM density estimates than for fast‐moving species. We pointed out that a potential overestimation of density occurs when average speed is underestimated, that is, using GPS telemetry locations with large fix‐rate intervals. Our study suggests that REM could be an affordable alternative to conventional spatial capture–recapture, but highlights the need for further research to control for potential bias associated with speed values determined using GPS telemetry data.",2021,10,semantic_scholar
10.1139/CJFR-2018-0278,https://www.semanticscholar.org/paper/5963ed57b3b109d0f5ba446b3e2f14d3cf739ac1,Canadian Journal of Forest Research,Analyzing risk of regeneration failure in the managed boreal forest of northwestern Quebec,"Changes in the fire regime can affect the postdisturbance regeneration potential of boreal forest tree species, thereby modifying tree density and cover. This could adversely affect the sustainabil...",2019,10,semantic_scholar
10.4039/tce.2012.53,https://www.semanticscholar.org/paper/f4bb3f555937c0c0fb14567f243665bc29ef647c,Canadian Entomologist,"Diversity and seasonal density of carabid beetles (Coleoptera: Carabidae) in relation to the soybean aphid in soybean crop in Québec, Canada","Abstract We studied the diversity and summer seasonal activity-density of Carabidae associated with soybean fields infested by the soybean aphid (Aphis glycines Matsumura; Hemiptera: Aphididae) in Québec, Canada. Carabid beetles were sampled in six to seven fields from June to September 2004 and 2005 using pitfall traps. A total of 33 species from 15 genera were identified, with the exotic Pterostichus melanarius (Illiger) (Coleoptera: Carabidae), representing 75.8% and 84.5% of all individuals trapped in 2004 and 2005, respectively. Large variations in species richness and diversity indexes were observed between fields within and between years. Multivariate analyses showed that carabid activity-density varied as a function of field location and sampling period, with individuals belonging to species overwintering as adults being more abundant early in the growing season. There was no relationship between carabid trap catches and A. glycines density, suggesting that carabid beetles do not respond numerically to soybean aphid populations at the spatial scale studied. Résumé Nous avons étudié la diversité et l'activité densité-dépendante de Carabidae présents dans des champs de soya infestés par le puceron du soya (Aphis glycines Matsumura; Hemiptera: Aphididae) en saison estivale au Québec, Canada. Les carabes ont été échantillonnés dans 6–7 champs de juin à septembre 2004 et 2005 en utilisant des pièges fosses. Un total de 33 espèces appartenant à 15 genres ont été identifiés, avec l'espèce exotique Pterostichus melanarius (Illiger) (Coleoptera: Carabidae) représentant 75.8% et 84.5% de tous les individus capturés en 2004 et 2005 respectivement. De grandes variations dans la richesse spécifique et les indices de diversité ont été observées entre les champs, dans et entre les années. Des analyses multivariées ont montré que l'activité densité-dépendante des carabes varie en fonction de la localité du champ et de la période d’échantillonnage, avec des individus qui appartiennent aux espèces diapausantes sous forme adulte plus abondants en début de saison. Il n'y a pas de relation entre les captures de carabes dans les pièges et la densité de A. glycines dans les champs: ceci suggère que les carabes ne répondent pas numériquement aux populations de pucerons du soya à l’échelle spatiale étudiée.",2012,10,semantic_scholar
10.1111/JWAS.12793,https://www.semanticscholar.org/paper/c4770d208096742be004b617b797fac218be3e56,Journal of the World Aquaculture Society,"The status of spotted wolffish,
 
 Anarhichas minor
 
 : A commercially ready species for U.S. marine aquaculture?","The requirements to rear spotted wolffish, Anarhichas minor , a cold water, demersal fish, native to the north Atlantic Ocean, have been developed over the past 25 years (since 1990s) and it now is commercially produced in one fish farm in Norway with additional plans for commercial development in the near future in Quebec, Canada. Spotted wolffish have numerous attributes that make them a desirable species to culture in the United States including, but not limited to: having a high value; desired by consumers and chefs; not supplied by U.S. or Canadian fisheries; an established broodstock available in neighboring Quebec; well-developed hatchlings that do not require live feed; high rearing density tolerance; and low disease susceptibility. Here, we review the advancements made in broodstock management and spawning, egg incubation, juvenile rearing, and on-growing of fish, as well as future research and development needs. Areas requiring further focus include reducing variability in gamete production; nutritional studies commercial operation in Norway, we propose that spotted wolffish is commercially ready for production in the United States with the primary barrier being a steady source of eggs to supply emerging pilot-scale or commercial operations. Europa). species-specific start-feeding diet available wolffish. Savoie Savoie Savoie studied the effect of adding protein hydrolysates on",2021,10,semantic_scholar
10.1186/s40168-016-0174-1,https://www.semanticscholar.org/paper/1044b70eb298012ded84830aa1c8de541ab2fa21,Microbiome,"Host species identity, site and time drive temperate tree phyllosphere bacterial community structure",,2016,10,semantic_scholar
10.1002/ecy.2417,https://www.semanticscholar.org/paper/c580537f7811a67f3dc832064147868700c7c3f2,Ecology,Do natural enemies explain fluctuations in low-density spruce budworm populations?,"Understanding the causal pathways through which forest insect outbreaks are triggered is important for resource managers. However, detailed population dynamics studies are hard to conduct in low-density, pre-outbreak populations because the insects are difficult to sample in sufficient numbers. Using laboratory-raised larvae installed in the field across a 1,000 km east-west gradient in Québec (Canada) over an 11-yr period, we examined if parasitism and predation were likely to explain fluctuations in low-density spruce budworm (Choristoneura fumiferana; SBW) populations. Parasitism rates by the two main larval parasitoid species, Elachertus cacoeciae and Tranosema rostrale, peaked during different years. This suggests that temporal fluctuations in overall parasitism were partly buffered by compensatory dynamics among parasitoid species. Still, spatial covariance analyses indicate that the residual interannual variation in parasitism rates was substantial and correlated over large distances (up to 700 km). On the other hand, interannual variation in predation rates was not spatially correlated. Piecewise structural equation models indicate that temporal variation in parasitism and predation does not influence temporal variation in wild SBW abundance. Spatially, however, SBWs installed in warmer locations tended to show higher parasitism rates, and these higher rates correlated with lower wild SBW population levels. Overall, the results indicate that large-scale drops in parasitism occur and could potentially contribute to SBW population increases. However, during the period covered by this study, other factors such as direct effects of weather on SBW larval development or indirect effects through host tree physiology or phenology were more likely to explain large-scale variation in wild SBW populations.",2018,10,semantic_scholar
10.1139/E11-058,https://www.semanticscholar.org/paper/10780bc9bce2393303b3a185b35c9b89823b8506,,"Procteria (Pachyprocteria) vermifera n. sp., an unusual Hicetes-bearing species of tabulate coral from the lower Eifelian of the Gaspé Sandstones Group, Rimouski County (Quebec, Canada)","Procteria (Pachyprocteria) vermifera n. sp. is described from the upper part of the York River Formation (Gaspe Sandstones Group), lower Eifelian (brachiopod Amphigenia Zone), Rimouski County (Quebec, Canada). This new species is considered part of a new lineage of Pachyprocteria characterized by the presence of interstitial corallites. This study reveals for the first time that the granules on the lower (proximal) side are distributed irregularly, their density being higher in the central area of this side than at the periphery. The unusual association of the tabulate coral Procteria (Pachyprocteria) with the “worm” Hicetes is pointed out. The record of the new species adds to the known paleogeographic distribution of Pachyprocteria in North America (Laurussia).",2011,10,semantic_scholar
10.1007/s10533-019-00562-9,https://www.semanticscholar.org/paper/4b187a45f18de90f111d9244a6fe123241ea2d59,Biogeochemistry,Bioconcentration of Cd and Zn in the soils of an uncontaminated forest in the Quebec Laurentians,,2019,10,semantic_scholar
10.2980/i1195-6860-12-4-506.1,https://www.semanticscholar.org/paper/8b8daa7ef0a6da89ef96b8a85f92de136be4bdf4,,"Impact of introduced white-tailed deer and native insect defoliators on the density and growth of conifer saplings on Anticosti Island, Québec","ABSTRACT Invaders can have negative impacts on native flora, fauna, and ecosystems, especially on remote islands where they compete with indigenous plants and animals. Since their introduction on Anticosti Island (Québec) in the late 1890s, white-tailed deer (Odocoileus virginianus) have had detrimental effects on preferred forage species. To determine the impact of deer browsing on tree growth and forest structure, we compared stem density, age, and size of conifer species across a range of open, semi-forested, and forest stands, where browsing severity on balsam fir (Abies balsamea), a preferred species, was variable. Most balsam fir saplings showed signs of browsing, with maximum impact at low sapling density. At most stands, balsam fir saplings were smaller than white spruce (Picea glauca) and black spruce (Picea mariana) saplings and developed bonsai-like growth forms. Browsing was light on white spruce; no browsing was recorded on black spruce. Tree-ring analysis was used to differentiate the influence of deer browsing from the possible effects of past insect activity on conifer species. Periods of radial growth reduction coincided with documented spruce budworm (Choristoneura fumiferana) and hemlock looper (Lambdina fiscellaria) infestations during the 20th century. The combined influence of insect defoliation and deer browsing on fir was evidenced by contrasted patterns in stem growth above and below browsing height. Balsam fir sapling mortality in the 1980s and early 1990s was likely due to severe deer browsing rather than insect defoliation. Reduced sapling growth and recruitment of balsam fir to the canopy will likely modify the forest composition from balsam fir- to white spruce-dominated stands.",2005,10,semantic_scholar
10.36487/ACG_REP/1915_49_BOTULA,https://www.semanticscholar.org/paper/06320444bc0985d34c8fa0ab0ca052a093c39123,Proceedings of the 13th International Conference on Mine Closure,"Will tree colonisation increase the risks of serious performance loss of engineered covers under climate change in Québec, Canada?","In Quebec (Eastern region of Canada), some mine sites have been reclaimed with engineered covers to control acid mine drainage generation. Under humid climate, used covers are mainly oxygen barrier covers. Their performance is based on the maintenance of a high level of water saturation in cover layers that decreases oxygen ingress down to reactive mine wastes. After mine closure, natural colonisation of plant species adapted to current climate conditions takes place gradually on the covers. Plants, especially trees with deep rooting, can affect the water balance of the cover materials. If water saturation decreases in cover materials due to root colonisation, it can cause oxygen ingress to the mine wastes. Numerical models used to predict cover water balance integrate vegetation effects mainly through the use of leaf area index (LAI), root maximal depth (Rtmax), and root length density (RLD) as input parameters. By 2100, a northward shift of the distribution of some tree species is predicted from temperate to boreal regions of Canada because of climate change (CC). 
In this paper, the Lorraine abandoned mine site reclaimed with a cover with capillary barrier effect (CCBE) and surrounded by a boreal mixed wood forest was used as a case study. CC projections, woody species inventories, and bibliographical research of tree species distribution changes and associated values of key parameters were conducted. All the information collected, along with CC projection data, has helped anticipate potential effects on cover water balance components in the context of CC for the Quebec region. At the Lorraine mine site, future dominance of shallow- and medium-rooted deciduous tree species and decline of shallow- and deep-rooted coniferous tree species with CC will have impacts on the CCBE water balance. Further insights are needed to model and integrate potential effects of CC on the evolution of LAI, Rtmax and RLD values of shallow-, medium- and deep-rooted species when assessing the efficiency of mine reclamation cover design over the long term. Preventive and/or remedial measures may be required to prevent cover performance decrease due to tree colonisation.",2019,10,semantic_scholar
