url,title,description,method,notes,keywords,locations,publication_date,cited_articles,id_query,source,full_text,quebec,done,reason_non_valid,valid_yn,dataset_relevance,dataset_location,dataset_format,Geospatial_info_dataset,Geospatial_info_repo_page_text,Geospatial_info_article_text,species,temporal_range,temporal_range_position,temporal_duration_y,temporal_duration_position,spatial_range_km2,spatial_range_position,data_type,relevant_data_type,referred_dataset,relevance_referred_dataset,Journal,publication_year,,Comments
https://doi.org/10.1371/journal.pone.0201924,"Evidence for increasing densities and geographic ranges of tick species of public health significance other than Ixodes scapularis in Québec, Canada","Climate change is driving emergence and establishment of Ixodes scapularis, the main vector of Lyme disease in Québec, Canada. As for the black-legged tick, I. scapularis Say, global warming may also favor northward expansion of other species of medically important ticks. The aims of this study were to determine (1) current diversity and abundance of ticks of public health significance other than I. scapularis, (2) sex and age of the human population bitten by these ticks (3), and the seasonal and geographic pattern of their occurrence. From 2007 to 2015, twelve tick species other than I. scapularis were submitted in the Québec passive tick surveillance program. Of these 9243 ticks, 91.2% were Ixodes cookei, 4.1% were Dermacentor variabilis, 4.0% were Rhipicephalus sanguineus and 0.7% were Amblyomma americanum. The combined annual proportion of submitted I. cookei, D. variabilis, R. sanguineus and A. americanum ticks in passive surveillance rose from 6.1% in 2007 to 16.0% in 2015 and an annual growing trend was observed for each tick species. The number of municipalities where I. cookei ticks were acquired rose from 104 to 197 during the same period. Of the 862 people bitten by these ticks, 43.3% were I. cookei ticks removed from children aged < 10 years. These findings demonstrate the need for surveillance of all the tick species of medical importance in Québec, particularly because climate may increase their abundance and geographic ranges, increasing the risk to the public of the diseases they transmit.",,,Global Warming; density; Ticks; Lyme Disease; Tick bite (disorder),,22/8/2018,,4,semantic_scholar,,,,NA,yes,L,article,article,no,NA,Map,12 tick species,2007-2015,source publication text,8,no,1542056,,abundance,,,,Plos One,,,abundance found in human and pets
https://doi.org/10.3119/12-13,"Exotic Elsholtzia ciliata (Lamiaceae) Abundant In the Ausable River Delta, Clinton County, New York","Elsholtzia ciliata (Thunb.) Hyl. (Lamiaceae), known commonly as crested late-summer mint and Vietnamese balm, is an annual herb native to Asia. The species is known to naturalize in northeastern North America and is documented in six New England counties in the Flora of the Northeast (Magee and Ahles 1999) and five counties in the Massachusetts County Checklist (Cullina et al. 2011). Weldy and Werier (2012) recorded the species in four counties in New York, and statewide records exist for all northeastern states excepting Rhode Island and New Hampshire (USDA, NRCS 2012). It is also reported for Quebec, Ontario, and New Brunswick (Natureserve 2012). In this region, E. ciliata appears to tolerate a wide range of conditions in disturbed habitats (Mehrhoff et al. 2003) but has been noted as often being associated with granular riparian and floodplain soils (e.g., Gleason and Cronquist 1991, Rhoads and Block 2000). The first record of Elsholtzia ciliata in Clinton County, NY, was collected in 2009 by Timothy Shearman and C. Martine [1 September 2009, Martine & Shearman s.n. (PLAT)] during wetland/ riparian community surveys being conducted in the Ausable Marsh Wildlife Management Area in Peru, NY (Shearman 2011). This wetland complex is part of an extensive delta at the mouth of the Ausable River, a renowned trout stream that flows into Lake Champlain at the eastern edge of the Adirondack Park. An expanded search for E. ciliata found that the species is locally widespread, but especially abundant along the south bank of the river beginning around 600 meters downstream from the historic Carpenter’s Flats Bridge (Route 9, Peru, NY). Here the species has invaded an area of deep, sandy deposits covering more than 400 m. RHODORA, Vol. 114, No. 959, pp. 334–336, 2012 E Copyright 2012 by the New England Botanical Club DOI: 10.3119/12-13",,,,,25/10/2012,,0,semantic_scholar,,,,location,no,,,,,,,,,,,,,,,,,,,,,New York
,"Expanded concept of the milliped family Spirobolidae (Diplopoda: Spirobolida: Spirobolidea): Proposals of Aztecolini n. tribe and Floridobolinae/ini and Tylobolini n. stats.; re)descriptions of Floridobolus and F. penneri, both Causey, 1957, and F. orini","The endemic Floridian milliped genus, Floridobolus Causey, 1957, more closely related to tylobolinines in the western United States (US), Mexico, and Guatemala than syntopic spirobolines, is incorporated into Spirobolidae (Spirobolida: Spirobolidea). With taxonomic priority by one year, its monotypic family is reduced to Floridobolinae, n. stat., comprising Floridobolini and Tylobolini, n. stats., the counterpart to Spirobolinae, comprising Spirobolini and Aztecolini, n. tribe; relationships are Floridobolini + (Tylobolini + (Aztecolini + Spirobolini)). Like F. penneri Causey, 1957, 208 km (130 mi) to the south in the Lake Wales Ridge, Polk and Highlands counties (cos.), F. orini n. sp., inhabits “Big Scrub” environments in the Ocala National Forest, Marion Co. Biogeographic reconstructions, compatible with broader hypotheses on the class’ evolutionary history, indicate that, from a presumptive source area in northern Mexico where the subfamilies overlap, spirobolid stock penetrated the “proto-US” four times, once per tribe, before the Western Interior Seaway developed in the Cretaceous Period, Mesozoic Era. Three expansions headed northeastward into future “Appalachia,” from which taxa spread southward as the Seaway receded. Floridobolini, the fi rst invader, had to be in “proto-Georgia” and positioned to penetrate Florida when the sand dunes that comprise the “Central Highlands” emerged from the sea in the Oligocene (Cenozoic), ~25 mya. As sea levels rose and fell, the dunes fragmented into islands and the subcontinuous Floridobolus population was partitioned. The southernmost became F. penneri; F. orini inhabited a northern island; and a graduate student is investigating other insular remnants for additional species. Shortly after Floridobolini began spreading, Hiltonius/ Tylobolini arose and expanded both southward to Guatemala and northwestward to California; Tylobolus Cook, 1904, diverged in the latter area and dispersed northward to Washington and eastward to Utah/Arizona. The third invader, and the second to disperse northeastward, was Aztecolini, which probably eradicated Floridobolini from some of its established range and was partitioned into Mexican (Aztecolus Chamberlin, 1943) and US (Chicobolus Chamberlin, 1947) taxa by the Seaway. The fi nal invader, Spirobolini, dispersed northwestward and northeastward to both the Pacifi c and Atlantic coasts; instead of Trans-Beringia, we prefer penetration of the Asian part of “Asiamerica,” when it temporarily formed during the Cretaceous, to explain the Mongolian fossil genus, Gobiulus Dzik, 1975, herein assigned to Tylobolini, and the occurrence of Spirobolus Brandt, 1833, in China and Taiwan today. In the east, Narceus Rafi nesque, 1820, spread across Appalachia, eradicated most remaining populations of Floridobolus and Chicobolus, and expanded to Maine and Québec after retreat of the Wisconsin glaciation. Chicobolus and Narceus also penetrated earliest Florida; the former established itself in the Central Highlands, spread through the widening peninsula as sea levels fell, and remained on insular refugia when waters rose. Apparently fueled by the different Floridian environments, Narceus underwent time-consuming speciation; consequently, Floridobolus and Chicobolus still survive on the peninsula, and an allopatric population of the latter inhabits coastal South Carolina. However, N. gordanus (Chamberlin, 1943) occurs syntopically with both in peninsular Florida and may be actively eradicating them from their last stronghold. Trigoniulus niger, takahasii, and segmentatus, all by Takakuwa, 1940, are removed from Spirobolidae and returned toTrigoniulidae (Trigoniulidea). New records in the Appendix include the fi rst of Aztecolus from Durango and Jalisco, Mexico. 2 • INSECTA MUNDI 0357, April 2014 SHELLEY AND FLOYD",,,Stronghold; Meriones unguiculatus; Floridobolus; Spirobolida; Refugium; FOSSIL; Water; Population; Genus (mathematics); Mya,,2017,,5,semantic_scholar,,,,NA,yes,No dataset,,,,NA,,milliped,,,,,,,,,,,,,,
,"Facteurs environnementaux et anthropiques influençant la variation temporelle dans les échouages de mammifères marins de l'estuaire et du golfe du Saint-Laurent, Québec","RESUME: L'estuaire et le golfe du Saint-Laurent sont des aires d'alimentation estivales 
importantes pour les mammiferes marins et consequemment, elles accueillent annuellement 
un grand nombre d'especes. Toutefois, cet ecosysteme subit une forte pression anthropique 
par diverses activites humaines (c.-a-d. trafic maritime, peche commerciale, tourisme, etc.). 
De plus, des suivis a long terme de l'ecosysteme ont demontre des changements importants 
des conditions environnementales. Afin d'identifier et de caracteriser l'impact de ces 
changements sur la communaute de mammiferes marins, nous avons analyse une banque de 
donnees d'echouage de 1994 a 2008. Generalement, le nombre d'evenements d'echouage et 
d'interactions anthropiques augmente annuellement et est plus eleve en ete, saison ou les 
activites humaines sont particulierement intenses et ou la plupart des especes sont 
presentes. Les modeles environnementaux montrent que les conditions de l'eau (volume de 
la couche intermediaire froide, temperature de surface et debit d'eau douce) influencent les 
evenements d'echouage de la plupart des especes. Le couvert de glace influence 
negativement les especes de pinnipedes pagophiles et les mysticetes. L'abondance de krill 
influence specifiquement les evenements d'echouage du marsouin commun et du petit 
rorqual. Nous avons identifie en aout 2008 un evenement inhabituel qui s'est traduit par un 
nombre eleve d'echouages de plusieurs especes (beluga, marsouin commun , phoque 
commun et phoque gris) . Cet evenement fut cause par une floraison d'algue toxique 
(Alexandrium tamarense) dans l'estuaire. Concernant l'ana1yse des facteurs anthropiques, 
nous avons identifie une augmentation inquietante du nombre de prises accidentelles 
principalement de petits rorquals et de rorquals a bosse, excedant certaines annees le 
prelevement biologique potentiel (PBP) du « stock» de petits rorquals de l' estuaire et du 
golfe. Trois hypotheses ont ete proposees afin d'expliquer cette tendance: i) un biais de 
l'effort, ii ) des changements dans la distribution du petit rorqual et iii) des changements 
dans les pratiques des peches. Nous avons egalement observe une augmentation des 
evenements anthropiques impliquant le marsouin commun dans le parc Marin Saguenay- 
Saint-Laurent. La nature de ces evenements suggere une chasse illegale. Ce projet a permis 
de valider l'utilisation de l'echouage comme un outil de suivi de l'influence des 
changements environnementaux et des activites anthropiques sur la communaute de 
mammiferes marins de l'estuaire et du nord-ouest du golfe du Saint-Laurent. -- ABSTRACT: The Estuary and the Gulf of St. Lawrence are important feeding areas in summer for 
marine mammals and thus, support annually many species. However, this marine 
ecosystem is under a strong anthropogenic pressure by various human activities (i. e. 
maritime traffic, fisheries, tourism etc .). Additionally, long- term monitoring of the 
ecosystem demonstrates considerable changes of environmental conditions. To identify and 
characterize the impact of these changes on the marine mammal community, we analyzed 
the occunence of stranding events from 1994 to 2008. Overall , the number of strandings 
and anthropogenic incidences increase annually and are higher in summer, season when 
human activities are particularly intense and when the majority of species are present. 
Environmental models show that water conditions (volume of the cold intermediate water 
layer, sea surface temperature, freshwater runoff) influenced stranding events in most 
species. lce coyer indeed influenced negatively the strandings of pagophilic seal species 
and mysticete. Krill abundance specifically influenced stranding even ts in harbour porpoise 
and minke whale. We identified in August 2008 an unusual event involving a high number 
of strandings of various species (beluga, harbour por-poise, harbour and grey seals). This 
event was caused by a bloom of toxic algae (Alexandrium tamarense) in the Estuary. 
Conceming the analysis of anthropogenic factors, we identified an increase of the number 
of entanglements mainly of minke and humpback whales, in some years exceeding the 
potential biological removal (PBR) of the minke whale stock of the Estuary and the Gulf of 
St. Lawrence. Three hypotheses were suggested to explain this tendency: i) bias in effort, 
ii) changes in the distribution of minke whales and iii) changes in fishery practices. We also 
observed an increase in anthropogenic events involving the harbour porpoise in the 
Saguenay-St. Lawrence Marine Park. The nature of these events suggests illegal hunting. 
This project allowed to valid the use of strandings as a monitoring tool to demonstrate the 
influence of environmental changes and anthropogenic activities on the marine mammal 
community of the Estuary and the northwestern Gulf of St. Lawrence.",,,Linear algebra; Method of analytic tableaux; Bibliothèque de l'École des Chartes; Diethylstilbestrol,,1/10/2010,,4,semantic_scholar,,,,NA,yes,H,article,article,no,NA,"Map, geological feature",marine mammals (c.22 species),1994-2008,"source publication text, dataset",14,no,200000,no,abundance,,,,,,,
Fisheri es and Oceans Canada (DFO),,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,y,,,,,
RQUMM (R�seau qu�b�co is d 'urgences pour les mammif�res marins),,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,y,,,,,
https://doi.org/10.1007/s10980-005-1393-1,Factors Responsible for the Co-occurrence of Forested and Unforested Rock Outcrops in the Boreal Forest,"Rock outcrops in the boreal forest of Québec can show either of two different states: a forested state with >25% tree cover, and an unforested state (<25% tree cover). We tested three different hypotheses that might explain the co-occurrence of forested and unforested rock outcrops: (1) differences in bedrock geology, with unforested outcrops associated to bedrock types inimical to tree growth; (2) unforested outcrops as recently disturbed sites undergoing secondary succession towards a forested state; (3) unforested outcrops as an alternative stable state to forested outcrops, induced by post-fire regeneration failure. Digitized forest inventory maps were used along with bedrock geology maps and time-since-fire maps to compare forested and unforested outcrops for bedrock geology type and date of the last fire. Field surveys were conducted on 28 outcrops (14 forested, 14 unforested) to gather information regarding tree species composition and site characteristics (thickness of the organic matter layer, percent cover of lichens, mosses and ericaceous shrubs). None of the three hypotheses explain the co-occurrence of forested and unforested rock outcrops in the boreal forest of Québec. Both outcrop types occur on the same bedrock geology types. Unforested outcrops are not recently disturbed sites in early-successional states, as no clear distinction could be made in tree species composition and date of the last fire between the two outcrop types. Forested and unforested outcrops are not alternative stable states, as unforested outcrops are unstable and cannot maintain themselves through time in the prolonged absence of fire. Hence, unforested rock outcrops could be viewed as degraded, diverging post-fire types maintained by the late Holocene disturbance regime, characterized by high fire frequencies.",,,Forests; Succession; Control theory; Lichen - organism; Thickness (graph theory); Anytime algorithm; Occur (action); Unstable Medical Device Problem; Mosses; Geology; Word lists by frequency,,1/2/2006,,2,semantic_scholar,,,,NA,yes,No dataset,,,,NA,,,,,,,,,,,,,Landscape Ecology,2006,,No species information
https://doi.org/10.1139/X07-201,Fire return intervals and tree species succession in the North Shore region of eastern Quebec,"We evaluated geographic variations in mean fire return intervals and postfire forest succession within a 66 497 km2 land area located in the eastern Quebec boreal forest. Fire return intervals were calculated using a time since last fire map for 1800–2000, and forest dynamics were studied by superimposing 3204 forest inventory plots onto the fire map. Mean fire return interval proved significantly shorter in the western part of the study area, at 270 years, compared with the eastern part, where it was probably more than 500 years. The two main tree species in the study area were balsam fir (Abies balsamea (L.) P. Mill.) and black spruce (Picea mariana (Mill.) BSP). Balsam fir abundance increased progressively as a function of time since fire, whereas black spruce abundance increased during the first 90 years after fire and then declined. Balsam fir was significantly more abundant in the southeastern portion of the study area, which we attribute to the combined limitations imposed by temperature along the ...",,,,,22/5/2008,,4,semantic_scholar,,,,NA,yes,No dataset,,,,NA,,,,,,,,,,,,,Canadian Journal of Forest Research,2008,,
Quebec Ministry of Natural Resources (MNRQ),,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,y,,,,,
https://doi.org/10.1155/2012%2F387564,"First Record of the European Rusted Flea Beetle, Neocrepidodera ferruginea (Scopoli, 1763), in North America (Coleoptera: Chrysomelidae: Galerucinae: Alticini)","The European rusted flea beetle Neocrepidodera ferruginea (Scopoli, 1763) is reported for the first time from Quebec and Ontario, Canada. It was likely introduced into southern Ontario at an international port on the Great Lakes in early 1970s, or possibly earlier in the 1960s. However, the exact location and date of introduction could not be precisely determined. The flea beetle has since dispersed northeastwards and reached Aylmer, north of Ottawa River, in Quebec, by 2003. This is about 375 km from Niagara Falls, where the oldest known specimens were collected in 1977. In 2009, various wild habitats and cultivated areas of Aylmer were surveyed. The host plants of the larvae could not be determined, but adults were swept from many plant species including various weeds and cultivated grasses: Alopecurus pratense (meadow foxtail), Dactylis glomerata (orchard-grass), Festuca rubra (red fescue-grass), and Poa pratensis (Kentucky blue-grass). Adults were also collected from flowers of several weeds: Aster sp. (undetermined species), Aster novae-angliae (New England aster), Ambrosia artemisiifolia (small ragweed), Echium vulgare (viper’s bugloss), Nasturtium officinale (water cress), Melilotus alba (white sweet-clover), Hypericum perforatum (common St. John’s-wort), Lythrum salicaria (purple loosestrife), Ranunculus acris (buttercup), and Solidago spp. (goldenrods). Since larvae are known to develop inside the roots and central stems of cereals, this new alien species represents a threat to Canadian agriculture, particularly if it reaches the Prairies in western Canada, where cereals represent a considerable part of their economy. European rusted flea beetle and Altise ferrugineuse europeenne are suggested for the English and French common names of this flea beetle, respectively.",,,Name; Fleas; Brassicaceae; Plant Weeds; Lythrum virgatum; Ranunculus; Melilotus Alba; Endemic Flea-Borne Typhus; Plant Roots; Aster Plant; Watercress; Hypericum perforatum; Colchicum autumnale; Festuca rubra; Advanced Spaceborne Thermal Emission and Reflection Radiometer; Solidago; Habitat; Meadow; Ambrosia; Order Coleoptera; Poaceae; Oxyura ferruginea; Orchard; Dactylis; Larva,,10/4/2012,,0,semantic_scholar,,,,NA,yes,No dataset,,,,NA,,Neocrepidodera ferruginea,,,,,,,,,,,A journal of Entomology,2012,,
https://doi.org/10.2166/WQRJ.2002.009,Follow-up Studies Addressing Questions Identified During Cycle 1 of the Adult Fish Survey of the Pulp and Paper EEM Program,"The Canadian federal government instituted an environment effects monitoring (EEM) program for the pulp and paper industry to ensure the long-term integrity of fish populations below the discharge of mill effluents. The program is cyclical in nature (every three to four years) and one of the components of the program is an adult fish survey which monitors wild fish health in the receiving environments. Cycle 1 reports were submitted in April of 1996, and the report for the James Maclaren Inc. mill at Thurso, Quebec, suggested some responses were evident in fish downstream of the mill discharge. However, the receiving environment was subject to inputs from other potential sources or confounding factors such as farm runoff, storm sewers, municipal discharges and upstream paper mills. A review of other Cycle 1 studies also identified a number of problems encountered during the adult fish surveys. At this time, Maclaren researchers and Environment Canada set up a collaborative research project as part of their Cycle 2 studies at the Thurso site. Objectives of the study included a comparison of Cycle 2 results to their Cycle 1 studies, an assessment of the potential for the use of forage fish in the EEM program as well as an evaluation of reference site variability in the required EEM fish parameters. Collections in 1997 confirmed an increased male yellow perch liver size downstream of the discharge, but could not confirm reproductive alterations in exposed fish. It was possible to obtain all of the required EEM fish parameters from a small forage fish species such as the johnny darter, which may reduce the influence of fish mobility and other confounding factors on fish responses at some sites. Reference site variability was not a contributing factor in evaluating fish responses to effluent sources at this site.",,,,,1/2/2002,,6,semantic_scholar,,,,NA,yes,L,article,article,site IDs,NA,Map,yellow perch,1997-1998,source publication text,1,no,60,no,presence only,,,,Water Quality Research Journal,,,
https://doi.org/10.1139/Z97-237,"Food of Double-crested Cormorants, Phalacrocorax auritus, in the Gulf and Estuary of the St. Lawrence River, Quebec, Canada","Between 1994 and 1996, a total of 613 Double-crested Cormorant (Phalacrocorax auritus) regurgitations were collected at four colonies located in the St. Lawrence Estuary and one colony on the North Shore of the Gulf of St. Lawrence. The diet comprised a great variety of prey, with fishes well represented. Capelin (Mallotus villosus) and sand lance (Ammodytes sp.) together constituted most of the diet, (i.e., frequency of occurrence 66%, numerical frequency 68%, and volume 50%). Sand lance, which were nearly absent in regurgitations from the Estuary, were important in the diet of cormorants from the North Shore of the Gulf. At the North Shore colony, capelin were much more abundant in the diet in 1996 than in 1995, which correlates with independent fisheries data. In contrast to the results of previous studies of this cormorant's diet, our results show a preponderance of schooling fishes over benthic species. We suggest that this reflects a recent trend towards an increase in the abundance of schooling fis...",,,,,1/4/1998,,4,semantic_scholar,,,,NA,yes,L,article,article,administrative unit,NA,"Map, administrative unit, geographic feature",Phalacrocorax auritus,1994-1996,source publication text,2,no,190000,no,presence only,,,,Canadian Journal of Zoology,,,
https://doi.org/10.1111/jvs.12643,"Forage diversity, type and abundance influence winter resource selection by white‐tailed deer","QUESTIONS: The presence of a plant species can influence the selection of another plant species by herbivores. Natural communities encompass several plant species, and in these multi‐species environments, resource selection by herbivores could be partly explained by plant diversity. Our objective was to determine how winter consumption by a large herbivore (white‐tailed deer) varies relative to the diversity and composition of the plant community in a temperate forest. (a) Does browsing increases or decreases with diversity indices; and (b) are specific community compositions linked to high or low browsing by deer? We also aimed to determine whether neighbouring plant diversity and identity could modify browsing on a specific species, Pinus strobus (hereafter pine). LOCATION: Vallee de la Gatineau, Quebec, Canada. METHODS: We sampled 102 plots in the sugar maple (Acer saccharum)–basswood (Tilia americana) subdomain, a deciduous type of forest in the northern temperate zone. Each plot was centred on a pine and browsing by deer, plot diversity and composition were measured. RESULTS: Total browsing and browsing on focal pines decreased with increasing values of diversity indices, but only in plots with high resource abundance. This result is in accordance with optimal foraging principles, as diversified plots have a lower concentration of preferred species. Total consumption did not vary with plot composition, but browsing on the focal pine decreased with increased abundance of Diervilla lonicera and Lonicera canadensis, abundant deciduous shrubs. This associational defence could protect vulnerable pines from deer browsing. CONCLUSION: While our study revealed a relationship between plant community diversity and winter browse use and selection by deer, it also highlighted the importance of resource abundance and community composition – variables influencing the resource selection process. Diversity measures can describe vegetation communities, but probably do not represent the way in which herbivores perceive their environment.",,,,,17/6/2018,,4,semantic_scholar,,,,NA,yes,M,appendix,pdf,no,NA,site coordinates,31 plant species,2014,source publication text,1,no,no,NA,abundance,,,,Journal of Vegetation Science,,,No information at all about the spatial extent and I cant even guess it
https://doi.org/10.2307/3802888,Foraging ecology and use of drumming trees by three-toed woodpeckers,"Among boreal forest bird species, the three-toed woodpecker (Picoides tridactylus) is closely associated with old-growth forests (>120 years), and possibly the most negatively affected by long-term changes induced by commercial forestry in eastern Canada. Part of this conflict is related to the woodpecker's use of standing dead trees as nesting sites. Moreover, this woodpecker's foraging behavior and its choice of feeding and drumming substrates may increase its vulnerability in managed forests. We describe foraging behavior of three-toed woodpeckers, and characterize foraging and drumming trees used by this species in Quebec's black spruce (Picea mariana) forests. During summer (May-Jul) and mid-winter (Jan-Feb), birds of both sexes used a highly specialized feeding technique consistent with searching for bark beetles (Coleoptera: Scolytidae). Snags were highly preferred over live trees as foraging substrates. Snags used for foraging had a greater diameter at breast height (dbh) and were less deteriorated than paired nearest available snags. When live trees were selected for foraging, they also had a greater dbh but were more deteriorated than nearest available live trees. Thus, only a limited number of trees had all characteristics preferred by foraging woodpeckers, probably as a result of the ecology of its phloem-boring prey. Snags also were highly preferred over live trees as drumming substrates. Drumming snags differed from paired nearest available snags by having a broken top, less bark cover, and a lower deterioration class, which probably provided better acoustic towers for territorial birds. Given the extensive use of snags with different characteristics for foraging and drumming by three-toed woodpeckers, models estimating snag requirements for this species based only on nesting requirements are probably of limited use to maintain populations in managed areas. Wildlife habitat management objectives that specifically require the maintenance and renewal of snags in early decaying stages found in old-growth forests are essential to the conservation of this woodpecker species in managed forests.",,,,,2002,,6,semantic_scholar,,,,NA,yes,L,article,article,no,NA,"site coordinates, administrative unit","Picoides tridactylus, and 4 tree species (Black spruce, Jack pine, Basam fir, White birch)",1997-1998,source publication text,3,no,100,source publication text,presence only,,,,The Journal of Wildlife Management,,,
https://doi.org/10.1007/978-94-009-5147-1,Frankia and Actinorhizal Plants,"The fifth meeting of scientists working with Frankia and actinorhizal plants was held at Montmorency Forest of Laval University in Quebec from August 6-8, 1984. Results of research presented at the meeting are included in this special volume of Plant and Soil. The understanding of actinorhizal systems continue to increase, though work and use shops and discussions at this and similar meetings make it evident that this important subject remains open for fruitful investigation at all levels. Some important 'firsts' were reported at this meeting. The first extensive survey of Frankiae and their host specificity ranges from Asia was presented. This is of significance since Asia is a center of diversity for many actinorhizal host plant genera. A report that proto plasts of Frankia have been produced and regenerated for the first time improves the possibility for genetic manipulation of Frankia. It is also important to note the first report herein of successful mass inoculation of actinorhizal plants commercially for stabilization and reclamation of disturbed soils around hydroelectric power projects in Quebec. This heralds the transfer of actinorhizal technology to private and public users. The bacterial genus Frankia is easily recognized both in vivo and in vitro, and isolation of this organism has become routine. But, as yet, there are not sufficient biochemical, morphological, or anatomical criteria for establishing species.""",,,Culture Media; Frankia; Peat; Germination; Suspensions; Alder plant; Projections and Predictions; Containers; Seedlings,,1985,,0,semantic_scholar,,,,NA,yes,cant access,,,,,,,,,,,,,,,,,book,1985,,
https://doi.org/10.5818/1529-9651-27.1-2.36,Gastro-Duodenal Perforations and Coelomitis in a Group of Juvenile Spiny Softshell Turtles (Apalone spinifera),"Abstract A recovery plan was developed for the threatened spiny softshell turtle (Apalone spinifera) population in the province of Quebec, which included the implementation of a head-start program with the objective of increasing juvenile survival over the first winter. High mortality rates were observed during the first two years of the program (2014: 22.5% [7/31], 2015: 55.0% [22/40]). Mortalities for both years were associated with an unusually high occurrence of coelomitis consecutive to a confirmed (N = 11) or suspected (N = 4) gastro-duodenal perforation. Microscopically, the coelomitis consisted of serosal mesothesial cell hypertrophy, fibrinous to granulomatous inflammation, visceral adhesions, as well as the presence of bacterial colonies and alimentary particles. Marked dilation of the gastrointestinal tract associated with abundant food material, suggestive of a digestive impaction/ileus, was frequently observed with the coelomitis cases. During the second year of the program, the increase in the quantity of food offered and the substitution of freeze-dried Gammarus shrimp with larger and more abrasive sun-dried red shrimps (Solenocera melantho) were identified as potential risk factors for gastrointestinal perforations and could account for the increased mortality rate observed. Prospective dietary studies are warranted to establish optimal diet parameters in juvenile individuals from this species.",,,,,11/8/2017,,5,semantic_scholar,,,,NA,yes,cant access,,,,,,,,,,,,,,,,,Bio One,2017,,
https://doi.org/10.1111/eva.13248,Genomic data support management of anadromous Arctic Char fisheries in Nunavik by highlighting neutral and putatively adaptive genetic variation,"Distinguishing neutral and adaptive genetic variation is one of the main challenges in investigating processes shaping population structure in the wild, and landscape genomics can help identify signatures of adaptation to contrasting environments. Arctic Char (Salvelinus alpinus) is an anadromous salmonid and the most harvested fish species by Inuit people, including in Nunavik (Québec, Canada), one of the most recently deglaciated regions in the world. Unlike many other anadromous salmonids, Arctic Char occupy coastal habitats near their natal rivers during their short marine phase restricted to the summer ice‐free period. Our main objective was to document putatively neutral and adaptive genomic variation in anadromous Arctic Char populations from Nunavik and bordering regions to inform local fisheries management. We used genotyping by sequencing (GBS) to genotype 18,112 filtered single nucleotide polymorphisms (SNP) in 650 individuals from 23 sampling locations along >2000 km of coastline. Our results reveal a hierarchical genetic structure, whereby neighboring hydrographic systems harbor distinct populations grouped by major oceanographic basins: Hudson Bay, Hudson Strait, Ungava Bay, and Labrador Sea. We found genetic diversity and differentiation to be consistent both with the expected postglacial recolonization history and with patterns of isolation‐by‐distance reflecting contemporary gene flow. Results from three gene–environment association methods supported the hypothesis of local adaptation to both freshwater and marine environments (strongest associations with sea surface and air temperatures during summer and salinity). Our results support a fisheries management strategy at a regional scale, and other implications for hatchery projects and adaptation to climate change are discussed.",,,,,27/5/2021,,8,semantic_scholar,,,,NA,yes,M,"appendix, article",".xlsx, article",site coordinates,NA,Map,Salvelinus alpinus,no,NA,no,NA,140000,no,"EBV genetic analyses, presence only",,,,Evolutionary Applications,,," 23 water bodies across Nunavik, southern Baffin Island, and Labrador"
https://doi.org/10.1603/0046-225X-34.3.635,Ground-Dwelling Spider Fauna (Araneae) of Two Vineyards in Southern Quebec,"Abstract The spider fauna of vineyards in northern parts of North America are completely unknown, even though spiders represent important natural enemies to phytophagous insects occurring in vineyards. Weekly pitfall trapping in 1998 and 1999 in two vineyards in southern Quebec yielded over 4,600 spiders belonging to 97 species and 16 families. Spider assemblages (diversity and community composition) were similar between the two vineyards independent of environmental differences. However, some species-specific patterns were noted when the two vineyards were compared. High landscape diversity, including fallow fields and adjacent apple orchards, is hypothesized to account for a higher abundance of certain agrobiont species in one of the vineyards. Phenological data shows the most abundant linyphiid species, Tennesseellum formicum (Emerton), exhibits high phenotypic variation, and its multivoltine life cycles may be of adaptive importance for vineyards that are frequently disturbed. We also note several other species exhibiting period of peak activity in the spring [e.g., the wolf spiders Pardosa moesta Banks and Trochosa ruricola (De Geer)] or autumn [e.g., the funnel-web spider Agelenopsis potteri (Blackwall)]. Species turnover was high between sample dates, and data on activity and species richness of two guilds (web-building spiders and hunting spiders) indicate that many species that differ in foraging mode are active during all months of the growing season. The diverse ground-dwelling spider fauna in vineyards is therefore well positioned to prey on phyotophagous pests, and their populations should be conserved in these agroecosystems.",,,,,1/6/2005,,4,semantic_scholar,,,,NA,yes,M,article,article,site IDs,NA,site coordinates,97 spider species,1998-1999,source publication text,2,no,8,no,abundance,,,,Environmental Entomology,,,
